family,cluster_config,load,policy,n_runs,mean_throughput_horizon,sd_throughput_horizon,ci95_low_throughput_horizon,ci95_high_throughput_horizon,mean_p95_wait_time,sd_p95_wait_time,ci95_low_p95_wait_time,ci95_high_p95_wait_time,mean_mean_wait_time,sd_mean_wait_time,ci95_low_mean_wait_time,ci95_high_mean_wait_time,mean_queued_at_horizon,sd_queued_at_horizon,ci95_low_queued_at_horizon,ci95_high_queued_at_horizon,mean_completion_ratio_horizon,sd_completion_ratio_horizon,ci95_low_completion_ratio_horizon,ci95_high_completion_ratio_horizon,mean_time_weighted_cpu_utilization,sd_time_weighted_cpu_utilization,ci95_low_time_weighted_cpu_utilization,ci95_high_time_weighted_cpu_utilization,mean_time_weighted_ram_utilization,sd_time_weighted_ram_utilization,ci95_low_time_weighted_ram_utilization,ci95_high_time_weighted_ram_utilization,mean_time_weighted_queue_length,sd_time_weighted_queue_length,ci95_low_time_weighted_queue_length,ci95_high_time_weighted_queue_length,mean_time_weighted_active_nodes,sd_time_weighted_active_nodes,ci95_low_time_weighted_active_nodes,ci95_high_time_weighted_active_nodes,mean_drained_throughput,sd_drained_throughput,ci95_low_drained_throughput,ci95_high_drained_throughput
drift,hetero,low,tetris,10,12.806000000,0.606340572,12.372250116,13.239749884,2.447701615,1.293394621,1.522462907,3.372940323,0.355192289,0.150686796,0.247397457,0.462987121,0.000000000,0.000000000,0.000000000,0.000000000,0.794963250,0.015570026,0.783825125,0.806101375,0.667666639,0.025890590,0.649145628,0.686187650,0.342687427,0.025439525,0.324489089,0.360885766,5.755083902,2.515920068,3.955303236,7.554864568,28.314963574,0.474970590,27.975190107,28.654737041,13.107579215,0.621880722,12.662712577,13.552445852
drift,hetero,med,binpack,10,15.220000000,0.811801837,14.639271992,15.800728008,10.468685882,1.681940282,9.265498373,11.671873392,4.867811750,0.934167944,4.199548308,5.536075192,120.000000000,44.664179035,88.049173377,151.950826623,0.662257112,0.035974737,0.636522337,0.687991886,0.879752553,0.011404858,0.871594010,0.887911096,0.371207700,0.032187226,0.348182347,0.394233053,104.825054956,20.538080170,90.132998529,119.517111384,28.256921882,0.146840302,28.151878666,28.361965099,17.122352305,0.538824497,16.736900508,17.507804103
drift,hetero,med,hybrid,10,15.462000000,0.838488057,14.862181821,16.061818179,10.761252481,1.723641832,9.528233482,11.994271480,4.553881717,0.907709757,3.904545320,5.203218113,111.200000000,43.317432980,80.212577399,142.187422601,0.672705044,0.035157135,0.647555147,0.697854942,0.882212931,0.009965228,0.875084236,0.889341625,0.378465062,0.034723857,0.353625112,0.403305011,98.204595536,20.099507838,83.826274832,112.582916240,29.115184008,0.128688568,29.023125759,29.207242257,17.199797905,0.601001375,16.769867452,17.629728358
drift,hetero,med,spread,10,15.260000000,0.785309564,14.698223421,15.821776579,10.797515249,1.622948320,9.636528044,11.958502455,4.695872292,0.963516197,4.006614376,5.385130208,117.200000000,45.759759129,84.465442647,149.934557353,0.664136891,0.037494709,0.637314793,0.690958988,0.881633161,0.011338908,0.873521795,0.889744527,0.375493459,0.030460628,0.353703240,0.397283679,101.336583338,21.692855102,85.818450747,116.854715929,29.583725441,0.068645100,29.534619698,29.632831184,17.169791814,0.550523634,16.775970958,17.563612669
drift,hetero,med,tetris,10,15.428000000,0.844601155,14.823808774,16.032191226,10.898521498,1.689709670,9.689776103,12.107266892,4.607712016,0.917831280,3.951135119,5.264288913,111.400000000,41.336559014,81.829609168,140.970390832,0.671166287,0.034144273,0.646740947,0.695591627,0.882202739,0.010450999,0.874726545,0.889678933,0.377147158,0.033899663,0.352896802,0.401397515,99.374234195,20.235006532,84.898983572,113.849484818,29.254038849,0.118807266,29.169049257,29.339028441,17.194932265,0.615600260,16.754558399,17.635306130
drift,homog,high,binpack,10,15.348000000,0.543175846,14.959435435,15.736564565,21.832043005,1.918776024,20.459433424,23.204652586,11.888669862,1.170680288,11.051215693,12.726124030,467.300000000,55.174571438,427.830492129,506.769507871,0.512721027,0.021959207,0.497012357,0.528429696,0.931192456,0.004297635,0.928118113,0.934266799,0.307923073,0.024827581,0.290162493,0.325683654,268.148262274,23.975497740,250.997225626,285.299298923,28.498396973,0.116611022,28.414978480,28.581815467,18.141310368,0.240107772,17.969547627,18.313073108
drift,homog,high,hybrid,10,16.206000000,0.495136345,15.851800822,16.560199178,21.807510650,1.898445836,20.449444408,23.165576891,10.730151035,1.306662927,9.795420753,11.664881316,428.800000000,60.755978215,385.337794533,472.262205467,0.541582041,0.025891298,0.523060524,0.560103558,0.929749262,0.004896024,0.926246858,0.933251667,0.345974400,0.025118350,0.328005816,0.363942984,244.781630027,27.608760687,225.031513825,264.531746228,29.630122902,0.058068714,29.588583050,29.671662754,18.542536723,0.243099062,18.368634143,18.716439303
drift,homog,high,spread,10,15.890000000,0.617683846,15.448135627,16.331864373,21.854611948,1.726748657,20.619370460,23.089853436,11.129369841,1.177473391,10.287056180,11.971683502,441.900000000,58.409379003,400.116450363,483.683549637,0.530777414,0.023085818,0.514262816,0.547292011,0.930272585,0.004373031,0.927144307,0.933400862,0.333524678,0.029239747,0.312607825,0.354441532,252.719869400,23.831559198,235.671800175,269.767938626,29.701083374,0.051207753,29.664451557,29.737715192,18.402950858,0.327157853,18.168916245,18.636985470
drift,homog,high,tetris,10,16.328000000,0.600459084,15.898457479,16.757542521,22.385734514,2.242590563,20.781481982,23.989987045,10.657623964,1.196815010,9.801474143,11.513773785,420.900000000,59.208576706,378.544738809,463.255261191,0.545488621,0.024605752,0.527886728,0.563090515,0.927728476,0.004557784,0.924468035,0.930988918,0.351270622,0.029024625,0.330507657,0.372033586,243.284534398,25.474105474,225.061458435,261.507610361,29.701083374,0.051207753,29.664451557,29.737715192,18.575183179,0.276905447,18.377096969,18.773269389
drift,homog,low,binpack,10,12.936000000,0.445201577,12.617522000,13.254478000,1.855449704,1.107530242,1.063170354,2.647729054,0.284106725,0.146269561,0.179471791,0.388741658,0.000000000,0.000000000,0.000000000,0.000000000,0.796472851,0.015816056,0.785158727,0.807786976,0.666849349,0.024665354,0.649204819,0.684493879,0.356740202,0.013839333,0.346840140,0.366640264,4.675926032,2.494093555,2.891759112,6.460092952,24.752173925,0.537448511,24.367706449,25.136641402,13.219980722,0.441108453,12.904430767,13.535530678
drift,homog,low,hybrid,10,12.936000000,0.445201577,12.617522000,13.254478000,2.194966544,1.244719096,1.304548207,3.085384881,0.337755841,0.148038999,0.231855129,0.443656554,0.000000000,0.000000000,0.000000000,0.000000000,0.796472851,0.015816056,0.785158727,0.807786976,0.666849349,0.024665354,0.649204819,0.684493879,0.356740202,0.013839333,0.346840140,0.366640264,5.544250748,2.512280159,3.747073916,7.341427580,29.052223916,0.150975971,28.944222220,29.160225612,13.219980722,0.441108453,12.904430767,13.535530678
drift,homog,low,spread,10,12.936000000,0.445201577,12.617522000,13.254478000,1.929220015,1.118473213,1.129112536,2.729327495,0.298363517,0.140321513,0.197983561,0.398743473,0.000000000,0.000000000,0.000000000,0.000000000,0.796472851,0.015816056,0.785158727,0.807786976,0.666849349,0.024665354,0.649204819,0.684493879,0.356740202,0.013839333,0.346840140,0.366640264,4.903764895,2.396232214,3.189603755,6.617926034,29.444869124,0.095100113,29.376838607,29.512899641,13.219980722,0.441108453,12.904430767,13.535530678
drift,homog,low,tetris,10,12.936000000,0.445201577,12.617522000,13.254478000,2.220225333,1.528584358,1.126742035,3.313708631,0.348594719,0.157194405,0.236144623,0.461044814,0.000000000,0.000000000,0.000000000,0.000000000,0.796472851,0.015816056,0.785158727,0.807786976,0.666849349,0.024665354,0.649204819,0.684493879,0.356740202,0.013839333,0.346840140,0.366640264,5.717953561,2.638994677,3.830130630,7.605776493,29.434676544,0.087879123,29.371811611,29.497541477,13.219980722,0.441108453,12.904430767,13.535530678
drift,homog,med,binpack,10,15.650000000,0.458136321,15.322269042,15.977730958,10.624730906,1.654787184,9.440967550,11.808494261,4.573207413,1.001975216,3.856437574,5.289977252,109.900000000,48.651710030,75.096665747,144.703334253,0.679110804,0.040221063,0.650338390,0.707883217,0.882789721,0.010248424,0.875458441,0.890121001,0.401531596,0.022170063,0.385672090,0.417391103,99.791955559,22.214270663,83.900824773,115.683086345,28.045193887,0.154356479,27.934773922,28.155613852,17.244876321,0.174037428,17.120377454,17.369375188
drift,homog,med,hybrid,10,15.984000000,0.477195511,15.642634920,16.325365080,11.651801732,2.329030915,9.985713503,13.317889961,4.164875267,0.918933592,3.507509824,4.822240711,91.000000000,46.420780787,57.792576273,124.207423727,0.693482042,0.039132402,0.665488410,0.721475674,0.885261127,0.010930679,0.877441791,0.893080463,0.414127354,0.024180583,0.396829608,0.431425100,91.514264714,20.405817667,76.916823174,106.111706254,29.513871664,0.094201173,29.446484209,29.581259119,17.391294499,0.262981276,17.203169041,17.579419957
drift,homog,med,spread,10,15.884000000,0.471385664,15.546791034,16.221208966,11.163889846,1.916583793,9.792848492,12.534931199,4.266073868,0.964204392,3.576323647,4.955824089,95.400000000,50.645170879,59.170629865,131.629370135,0.689256430,0.040935777,0.659972741,0.718540118,0.885445630,0.011062154,0.877532242,0.893359017,0.412113959,0.023302803,0.395444139,0.428783778,93.748313842,21.249890654,78.547058905,108.949568778,29.611408387,0.066570079,29.563787025,29.659029749,17.370242854,0.264593264,17.180964249,17.559521459
drift,homog,med,tetris,10,16.006000000,0.553859188,15.609793034,16.402206966,12.233803111,2.725281953,10.284253985,14.183352237,4.110330214,1.015816390,3.383658996,4.837001432,88.000000000,52.385324493,50.525799049,125.474200951,0.694546456,0.042921514,0.663842256,0.725250655,0.885185790,0.009698217,0.878248104,0.892123476,0.418888189,0.027942547,0.398899296,0.438877081,90.624800614,22.388962388,74.608702905,106.640898324,29.611408387,0.066570079,29.563787025,29.659029749,17.480505637,0.288600738,17.274053121,17.686958153
pred_error,hetero,high,binpack,10,13.762000000,0.687892110,13.269911664,14.254088336,18.357530641,3.265011289,16.021882436,20.693178847,5.651847826,1.051392005,4.899727349,6.403968303,192.100000000,32.875015843,168.582632075,215.617367925,0.654560148,0.023941852,0.637433180,0.671687116,0.903605773,0.006437698,0.899000522,0.908211024,0.222982818,0.019783437,0.208830600,0.237135035,89.467538915,16.987194967,77.315632557,101.619445273,28.073815511,0.141572847,27.972540405,28.175090618,13.419628242,0.465206924,13.086839280,13.752417204
pred_error,hetero,high,hybrid,10,13.782000000,0.640725283,13.323652777,14.240347223,18.991403979,3.015056550,16.834562609,21.148245349,5.608415847,1.034546291,4.868346067,6.348485628,192.400000000,34.016989219,168.065713593,216.734286407,0.655616821,0.024091192,0.638383021,0.672850620,0.900405115,0.006030444,0.896091196,0.904719034,0.223126530,0.019064274,0.209488771,0.236764289,88.572839647,16.357477221,76.871406195,100.274273099,28.983673529,0.107156712,28.907018240,29.060328817,13.348265872,0.495221491,12.994005784,13.702525960
pred_error,hetero,high,spread,10,13.752000000,0.659103769,13.280505601,14.223494399,18.525807503,3.323746964,16.148142330,20.903472676,5.638498835,1.043034172,4.892357191,6.384640479,193.000000000,32.561053764,169.707227001,216.292772999,0.654111966,0.023020666,0.637643975,0.670579957,0.901478731,0.005848019,0.897295310,0.905662151,0.222457092,0.019440223,0.208550395,0.236363789,89.054835892,16.806884580,77.031915805,101.077755979,29.543617935,0.084153562,29.483418107,29.603817762,13.415391238,0.550095017,13.021876997,13.808905479
pred_error,hetero,high,tetris,10,13.774000000,0.645190756,13.312458371,14.235541629,19.072515656,3.031594673,16.903843627,21.241187685,5.634065741,1.048253469,4.884190437,6.383941046,192.600000000,35.446987021,167.242754863,217.957245137,0.655237722,0.024392553,0.637788342,0.672687102,0.899589318,0.006056063,0.895257072,0.903921565,0.222303423,0.019368370,0.208448127,0.236158720,88.972772827,16.779570091,76.969392347,100.976153306,29.144565372,0.113137470,29.063631707,29.225499037,13.329976226,0.508786370,12.966012409,13.693940043
pred_error,hetero,low,binpack,10,8.908000000,0.486913180,8.559683319,9.256316681,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.792356305,0.013353556,0.782803748,0.801908863,0.627974955,0.026683331,0.608886852,0.647063058,0.148563870,0.012264460,0.139790405,0.157337335,0.000000000,0.000000000,0.000000000,0.000000000,22.574703470,0.865548483,21.955527430,23.193879510,9.196099364,0.487288943,8.847513879,9.544684849
pred_error,hetero,low,hybrid,10,8.908000000,0.486913180,8.559683319,9.256316681,0.000000000,0.000000000,0.000000000,0.000000000,0.000290810,0.000724129,-0.000227200,0.000808821,0.000000000,0.000000000,0.000000000,0.000000000,0.792356305,0.013353556,0.782803748,0.801908863,0.627974955,0.026683331,0.608886852,0.647063058,0.148563870,0.012264460,0.139790405,0.157337335,0.003239657,0.007988044,-0.002474645,0.008953959,28.000431093,0.270284000,27.807081581,28.193780605,9.196099364,0.487288943,8.847513879,9.544684849
pred_error,hetero,low,spread,10,8.908000000,0.486913180,8.559683319,9.256316681,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.792356305,0.013353556,0.782803748,0.801908863,0.627974955,0.026683331,0.608886852,0.647063058,0.148563870,0.012264460,0.139790405,0.157337335,0.000000000,0.000000000,0.000000000,0.000000000,29.155039881,0.159407690,29.041006497,29.269073264,9.196099364,0.487288943,8.847513879,9.544684849
pred_error,hetero,low,tetris,10,8.908000000,0.486913180,8.559683319,9.256316681,0.000000000,0.000000000,0.000000000,0.000000000,0.000453870,0.001303231,-0.000478405,0.001386146,0.000000000,0.000000000,0.000000000,0.000000000,0.792356305,0.013353556,0.782803748,0.801908863,0.627974955,0.026683331,0.608886852,0.647063058,0.148563870,0.012264460,0.139790405,0.157337335,0.005017689,0.014334446,-0.005236555,0.015271933,28.326410595,0.240746737,28.154190767,28.498630424,9.196099364,0.487288943,8.847513879,9.544684849
pred_error,hetero,med,binpack,10,12.456000000,0.570753887,12.047707294,12.864292706,3.697865818,1.336358767,2.741892414,4.653839222,0.850753407,0.499983365,0.493086880,1.208419934,29.500000000,21.603754818,14.045605908,44.954394092,0.768351181,0.023675065,0.751415061,0.785287301,0.860945912,0.020509320,0.846274430,0.875617395,0.204917529,0.017244185,0.192581783,0.217253275,12.941753888,7.555867599,7.536612209,18.346895567,27.354819400,0.271820712,27.160370590,27.549268210,12.627378031,0.544384064,12.237949159,13.016806903
pred_error,hetero,med,hybrid,10,12.396000000,0.585665813,11.977039946,12.814960054,4.200399434,1.709731260,2.977331458,5.423467410,0.981929454,0.576960903,0.569196517,1.394662390,31.900000000,24.149764204,14.624300642,49.175699358,0.764673833,0.025694167,0.746293335,0.783054331,0.855969945,0.018983697,0.842389828,0.869550063,0.204057433,0.017467394,0.191562013,0.216552852,14.828539127,8.577892148,8.692285182,20.964793072,28.608343314,0.185208238,28.475853331,28.740833296,12.550949187,0.518254775,12.180212082,12.921686293
pred_error,hetero,med,spread,10,12.424000000,0.607201230,11.989634438,12.858365562,3.895381388,1.376331329,2.910813337,4.879949438,0.913803780,0.511222875,0.548096992,1.279510568,31.100000000,21.512012148,15.711234656,46.488765344,0.766280788,0.023669469,0.749348671,0.783212904,0.858787874,0.020675993,0.843997161,0.873578588,0.204538434,0.017334585,0.192138020,0.216938848,13.823920958,7.630217908,8.365592276,19.282249639,29.403152596,0.094152094,29.335800250,29.470504942,12.579434527,0.502977503,12.219626123,12.939242931
pred_error,hetero,med,tetris,10,12.412000000,0.595703133,11.985859681,12.838140319,4.508714078,1.756051933,3.252510291,5.764917865,1.006418011,0.550394655,0.612689422,1.400146599,31.700000000,22.963981459,15.272558457,48.127441543,0.765631296,0.025622273,0.747302227,0.783960365,0.854013819,0.017342534,0.841607719,0.866419920,0.203936176,0.017310789,0.191552784,0.216319568,15.193038807,8.217023735,9.314934555,21.071143059,28.806112587,0.152538264,28.696993295,28.915231880,12.539186498,0.505085164,12.177870364,12.900502632
pred_error,homog,high,binpack,10,13.836000000,0.167809416,13.715956384,13.956043616,19.249058452,2.632736786,17.365712146,21.132404758,5.724656480,1.096256767,4.940441688,6.508871272,198.300000000,34.348055096,173.728883349,222.871116651,0.652251798,0.022457978,0.636186329,0.668317266,0.898332662,0.005086015,0.894694346,0.901970978,0.230225812,0.004784232,0.226803379,0.233648245,91.258903507,17.917057176,78.441813844,104.075993170,27.818183123,0.175011935,27.692987136,27.943379111,13.585929990,0.110805783,13.506664314,13.665195667
pred_error,homog,high,hybrid,10,13.824000000,0.171477242,13.701332580,13.946667420,19.835631626,3.042507058,17.659153347,22.012109904,5.753193354,1.077136281,4.982656532,6.523730176,199.400000000,33.599603172,175.364293563,223.435706437,0.651661042,0.021697852,0.636139335,0.667182750,0.893707503,0.005177774,0.890003547,0.897411459,0.230133241,0.004707729,0.226765535,0.233500947,91.122031093,17.288125710,78.754851865,103.489210321,29.420301579,0.079025678,29.363770018,29.476833140,13.531396076,0.153778425,13.421389625,13.641402526
pred_error,homog,high,spread,10,13.778000000,0.178748737,13.650130865,13.905869135,19.653504439,2.951977256,17.541787275,21.765221603,5.726376685,1.050369956,4.974987337,6.477766033,200.900000000,34.764125826,176.031244300,225.768755700,0.649514750,0.022400807,0.633490180,0.665539321,0.896498755,0.005073484,0.892869403,0.900128106,0.229972402,0.004663817,0.226636108,0.233308696,91.135985922,17.192319712,78.837342171,103.434629673,29.575538392,0.072715009,29.523521212,29.627555572,13.540297373,0.097704938,13.470403476,13.610191269
pred_error,homog,high,tetris,10,13.816000000,0.208443971,13.666888177,13.965111823,20.117017139,2.673099220,18.204797290,22.029236989,5.761333930,1.085116327,4.985088528,6.537579332,198.100000000,34.993491458,173.067166023,223.132833977,0.651280107,0.022177293,0.635415429,0.667144786,0.892986694,0.005498607,0.889053228,0.896920161,0.230574640,0.004174383,0.227588467,0.233560813,91.112987821,17.532032076,78.571328502,103.654647139,29.575538392,0.072715009,29.523521212,29.627555572,13.522626608,0.125048965,13.433171974,13.612081242
pred_error,homog,low,binpack,10,8.986000000,0.398335425,8.701048023,9.270951977,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.793400608,0.014361145,0.783127265,0.803673952,0.626643955,0.027136802,0.607231457,0.646056452,0.154198880,0.006351706,0.149655143,0.158742617,0.000000000,0.000000000,0.000000000,0.000000000,21.463745800,0.928682405,20.799406476,22.128085124,9.243581460,0.395202970,8.960870307,9.526292614
pred_error,homog,low,hybrid,10,8.986000000,0.398335425,8.701048023,9.270951977,0.000000000,0.000000000,0.000000000,0.000000000,0.000828342,0.002098862,-0.000673093,0.002329777,0.000000000,0.000000000,0.000000000,0.000000000,0.793400608,0.014361145,0.783127265,0.803673952,0.626635259,0.027134039,0.607224738,0.646045780,0.154197576,0.006351190,0.149654209,0.158740943,0.009578623,0.024352098,-0.007841817,0.026999063,28.916100460,0.143769825,28.813253730,29.018947190,9.243581460,0.395202970,8.960870307,9.526292614
pred_error,homog,low,spread,10,8.986000000,0.398335425,8.701048023,9.270951977,0.000000000,0.000000000,0.000000000,0.000000000,0.000019612,0.000062017,-0.000024753,0.000063976,0.000000000,0.000000000,0.000000000,0.000000000,0.793400608,0.014361145,0.783127265,0.803673952,0.626643955,0.027136802,0.607231457,0.646056452,0.154198880,0.006351706,0.149655143,0.158742617,0.000227494,0.000719399,-0.000287133,0.000742121,29.211479619,0.134979237,29.114921297,29.308037941,9.243581460,0.395202970,8.960870307,9.526292614
pred_error,homog,low,tetris,10,8.986000000,0.398335425,8.701048023,9.270951977,0.000000000,0.000000000,0.000000000,0.000000000,0.001049743,0.001591979,-0.000089090,0.002188577,0.000000000,0.000000000,0.000000000,0.000000000,0.793400608,0.014361145,0.783127265,0.803673952,0.626607483,0.027134176,0.607196864,0.646018102,0.154193409,0.006351631,0.149649727,0.158737092,0.012053569,0.018372365,-0.001089229,0.025196366,29.210754403,0.133942283,29.114937872,29.306570933,9.243581460,0.395202970,8.960870307,9.526292614
pred_error,homog,med,binpack,10,12.552000000,0.333493295,12.313433286,12.790566714,3.923928330,1.703440579,2.705360436,5.142496224,0.892486504,0.484818151,0.545668517,1.239304491,30.100000000,23.081738814,13.588319926,46.611680074,0.768798418,0.023919036,0.751687772,0.785909065,0.857194109,0.020019167,0.842873260,0.871514957,0.212353060,0.004883265,0.208859783,0.215846337,13.610995132,7.206939802,8.455461345,18.766528919,27.011628190,0.364071531,26.751187125,27.272069255,12.652894280,0.211792900,12.501386777,12.804401783
pred_error,homog,med,hybrid,10,12.484000000,0.292088267,12.275052656,12.692947344,5.170979193,2.172859079,3.616609557,6.725348829,1.066888071,0.478080421,0.724889965,1.408886177,33.100000000,19.197511413,19.366928622,46.833071378,0.764569842,0.019389261,0.750699602,0.778440083,0.848454375,0.018957164,0.834893237,0.862015512,0.211276530,0.004554458,0.208018467,0.214534593,16.132619692,7.178741577,10.997257698,21.267981685,29.218643381,0.136365755,29.121093204,29.316193559,12.504979998,0.194149071,12.366094129,12.643865867
pred_error,homog,med,spread,10,12.508000000,0.297126984,12.295448176,12.720551824,4.710903071,2.006243211,3.275723238,6.146082903,0.984021941,0.501405235,0.625338269,1.342705613,32.700000000,22.588345077,16.541272517,48.858727483,0.766141243,0.023422359,0.749385897,0.782896588,0.852605320,0.019300405,0.838798643,0.866411997,0.211675478,0.004858546,0.208199884,0.215151073,14.890083466,7.495142309,9.528382040,20.251784893,29.448199909,0.094529512,29.380577575,29.515822244,12.539808689,0.234899543,12.371771691,12.707845687
pred_error,homog,med,tetris,10,12.454000000,0.288297686,12.247764274,12.660235726,5.436912571,2.424848693,3.702280437,7.171544704,1.080808419,0.467288736,0.746530219,1.415086620,35.400000000,20.397167559,20.808746374,49.991253626,0.762787960,0.021348296,0.747516310,0.778059609,0.847586689,0.018940316,0.834037604,0.861135773,0.211086590,0.004683949,0.207735895,0.214437285,16.275478214,6.954413432,11.300590897,21.250365532,29.448199909,0.094529512,29.380577575,29.515822244,12.480250760,0.215856520,12.325836319,12.634665201
ram_heavy,hetero,high,binpack,10,22.908000000,1.355685968,21.938200750,23.877799250,16.851299449,1.812951549,15.554392132,18.148206767,5.635533665,0.730360945,5.113064957,6.158002373,323.500000000,48.751638149,288.625181482,358.374818518,0.653827857,0.015140257,0.642997170,0.664658543,0.576305869,0.042931231,0.545594719,0.607017019,0.907045786,0.005855236,0.902857203,0.911234369,151.543600478,26.841011006,132.342699274,170.744501683,28.178828349,0.126373710,28.088426050,28.269230649,22.711628132,1.376350977,21.727046026,23.696210238
ram_heavy,hetero,high,hybrid,10,23.060000000,1.428036725,22.038444140,24.081555860,17.245176251,1.984621225,15.825463854,18.664888648,5.462507450,0.744012477,4.930273025,5.994741875,316.000000000,49.080432851,280.889975938,351.110024062,0.658096433,0.016528671,0.646272535,0.669920331,0.577228075,0.043393714,0.546186084,0.608270066,0.909495290,0.005223233,0.905758815,0.913231765,146.944346958,26.595654115,127.918963487,165.969730429,27.991152553,0.099336866,27.920091244,28.062213861,22.713530839,1.374360886,21.730372359,23.696689319
ram_heavy,hetero,high,spread,10,23.006000000,1.383266665,22.016470710,23.995529290,17.016555152,2.130843215,15.492241852,18.540868451,5.508204113,0.666048602,5.031741680,5.984666545,318.600000000,48.305049195,284.044651952,353.155348048,0.656588126,0.014980787,0.645871517,0.667304734,0.577653757,0.043236195,0.546724448,0.608583065,0.909061606,0.005716181,0.904972497,0.913150716,148.224495704,25.441727301,130.024581689,166.424409719,29.714044803,0.044641587,29.682110138,29.745979469,22.704084437,1.390662693,21.709264347,23.698904526
ram_heavy,hetero,high,tetris,10,23.102000000,1.467770797,22.052020100,24.151979900,17.357779006,1.851791511,16.033087255,18.682470756,5.425046829,0.719311571,4.910482366,5.939611292,314.900000000,48.254993985,280.380459290,349.419540710,0.659226921,0.016165190,0.647663041,0.670790801,0.578549393,0.044153888,0.546963606,0.610135179,0.909068045,0.004922544,0.905546670,0.912589421,145.414122559,25.261708256,127.342986402,163.485258717,28.711719391,0.144750334,28.608171248,28.815267535,22.674809337,1.370304925,21.694552316,23.655066358
ram_heavy,hetero,low,binpack,10,15.144000000,1.244750756,14.253559015,16.034440985,0.000000000,0.000000000,0.000000000,0.000000000,0.000109115,0.000345051,-0.000137720,0.000355950,0.000000000,0.000000000,0.000000000,0.000000000,0.802480135,0.007833062,0.796876701,0.808083569,0.388449928,0.036486901,0.362348773,0.414551083,0.632919909,0.021210798,0.617746619,0.648093198,0.002407074,0.007611836,-0.003038105,0.007852253,22.903692920,0.423383324,22.600822757,23.206563082,15.359358889,1.291080566,14.435775557,16.282942222
